Date,Adj Close_TEBE.JK,Close_TEBE.JK,High_TEBE.JK,Low_TEBE.JK,Open_TEBE.JK,Volume_TEBE.JK
2024-01-18,680.96630859375,785.0,790.0,780.0,790.0,365100
2024-01-19,680.96630859375,785.0,785.0,775.0,785.0,202400
2024-01-22,672.2914428710938,775.0,790.0,770.0,790.0,148000
2024-01-23,667.9541625976562,770.0,775.0,765.0,775.0,150400
2024-01-24,663.6167602539062,765.0,770.0,750.0,770.0,209500
2024-01-25,654.9420776367188,755.0,785.0,755.0,765.0,129500
2024-01-26,646.2672729492188,745.0,765.0,730.0,765.0,404500
2024-01-29,659.2793579101562,760.0,765.0,745.0,750.0,48000
2024-01-30,659.2793579101562,760.0,765.0,755.0,760.0,59900
2024-01-31,667.9541625976562,770.0,770.0,760.0,760.0,49800
2024-02-01,667.9541625976562,770.0,770.0,755.0,755.0,27000
2024-02-02,667.9541625976562,770.0,770.0,760.0,770.0,93400
2024-02-05,659.2793579101562,760.0,775.0,755.0,770.0,94000
2024-02-06,659.2793579101562,760.0,765.0,755.0,760.0,96300
2024-02-07,659.2793579101562,760.0,765.0,755.0,760.0,37900
2024-02-12,663.6167602539062,765.0,765.0,755.0,765.0,98300
2024-02-13,659.2793579101562,760.0,765.0,750.0,765.0,106600
2024-02-15,663.6167602539062,765.0,765.0,760.0,760.0,47900
2024-02-16,667.9541625976562,770.0,775.0,760.0,765.0,37800
2024-02-19,672.2914428710938,775.0,780.0,765.0,770.0,235500
2024-02-20,676.6288452148438,780.0,785.0,775.0,775.0,148200
2024-02-21,667.9541625976562,770.0,780.0,765.0,780.0,44900
2024-02-22,663.6167602539062,765.0,775.0,755.0,775.0,126100
2024-02-23,659.2793579101562,760.0,770.0,755.0,765.0,91500
2024-02-26,667.9541625976562,770.0,770.0,760.0,765.0,74300
2024-02-27,663.6167602539062,765.0,770.0,760.0,760.0,188100
2024-02-28,663.6167602539062,765.0,765.0,755.0,765.0,212400
2024-02-29,663.6167602539062,765.0,785.0,760.0,765.0,169900
2024-03-01,659.2793579101562,760.0,770.0,760.0,765.0,82400
2024-03-04,659.2793579101562,760.0,770.0,755.0,765.0,97500
2024-03-05,663.6167602539062,765.0,765.0,760.0,760.0,114200
2024-03-06,663.6167602539062,765.0,765.0,755.0,760.0,83800
2024-03-07,663.6167602539062,765.0,770.0,760.0,765.0,58300
2024-03-08,663.6167602539062,765.0,770.0,755.0,770.0,74800
2024-03-13,667.9541625976562,770.0,785.0,760.0,765.0,139600
2024-03-14,667.9541625976562,770.0,775.0,765.0,770.0,67000
2024-03-15,676.6288452148438,780.0,795.0,770.0,770.0,62300
2024-03-18,672.2914428710938,775.0,780.0,775.0,775.0,83500
2024-03-19,680.96630859375,785.0,795.0,770.0,775.0,193900
2024-03-20,680.96630859375,785.0,790.0,780.0,790.0,124300
2024-03-21,685.3035888671875,790.0,790.0,780.0,785.0,25500
2024-03-22,685.3035888671875,790.0,795.0,785.0,790.0,133200
2024-03-25,680.96630859375,785.0,790.0,780.0,790.0,217300
2024-03-26,672.2914428710938,775.0,795.0,770.0,795.0,223000
2024-03-27,676.6288452148438,780.0,785.0,775.0,775.0,135100
2024-03-28,680.96630859375,785.0,795.0,780.0,780.0,114000
2024-04-01,659.2793579101562,760.0,790.0,755.0,790.0,652900
2024-04-02,659.2793579101562,760.0,760.0,750.0,760.0,839800
2024-04-03,650.6046752929688,750.0,765.0,750.0,765.0,704100
2024-04-04,654.9420776367188,755.0,760.0,745.0,755.0,2466600
2024-04-05,663.6167602539062,765.0,765.0,750.0,755.0,237700
2024-04-16,667.9541625976562,770.0,780.0,765.0,765.0,324600
2024-04-17,672.2914428710938,775.0,780.0,770.0,770.0,250500
2024-04-18,667.9541625976562,770.0,780.0,750.0,775.0,395600
2024-04-19,672.2914428710938,775.0,775.0,765.0,770.0,197200
2024-04-22,676.6288452148438,780.0,780.0,765.0,775.0,457900
2024-04-23,672.2914428710938,775.0,780.0,770.0,780.0,18400
2024-04-24,667.9541625976562,770.0,780.0,770.0,780.0,59700
2024-04-25,672.2914428710938,775.0,780.0,765.0,775.0,79000
2024-04-26,654.9420776367188,755.0,770.0,755.0,770.0,204200
2024-04-29,654.9420776367188,755.0,775.0,745.0,755.0,263500
2024-04-30,663.6167602539062,765.0,765.0,755.0,760.0,183700
2024-05-02,637.5925903320312,735.0,755.0,725.0,755.0,787600
2024-05-03,633.2551879882812,730.0,745.0,730.0,735.0,227600
2024-05-06,633.2551879882812,730.0,745.0,725.0,735.0,435000
2024-05-07,637.5925903320312,735.0,740.0,725.0,730.0,212300
2024-05-08,637.5925903320312,735.0,745.0,730.0,735.0,172600
2024-05-13,650.6046752929688,750.0,760.0,735.0,745.0,671500
2024-05-14,646.2672729492188,745.0,755.0,725.0,755.0,1375500
2024-05-15,650.6046752929688,750.0,750.0,740.0,750.0,315000
2024-05-16,650.6046752929688,750.0,750.0,740.0,750.0,323000
2024-05-17,650.6046752929688,750.0,755.0,745.0,755.0,609600
2024-05-20,650.6046752929688,750.0,755.0,745.0,750.0,1430400
2024-05-21,659.8990478515625,710.0,745.0,700.0,745.0,625300
2024-05-22,664.5462036132812,715.0,720.0,710.0,710.0,159400
2024-05-27,659.8990478515625,710.0,720.0,705.0,715.0,290100
2024-05-28,659.8990478515625,710.0,715.0,705.0,710.0,125200
2024-05-29,664.5462036132812,715.0,715.0,705.0,710.0,107600
2024-05-30,650.6046752929688,700.0,715.0,700.0,715.0,284700
2024-05-31,650.6046752929688,700.0,710.0,690.0,700.0,180000
2024-06-03,655.2518310546875,705.0,710.0,700.0,700.0,54500
2024-06-04,655.2518310546875,705.0,710.0,700.0,705.0,176600
2024-06-05,655.2518310546875,705.0,715.0,705.0,705.0,241300
2024-06-06,655.2518310546875,705.0,715.0,700.0,710.0,452600
2024-06-07,659.8990478515625,710.0,710.0,700.0,710.0,540100
2024-06-10,655.2518310546875,705.0,710.0,700.0,710.0,222700
2024-06-11,645.95751953125,695.0,710.0,690.0,710.0,382000
2024-06-12,645.95751953125,695.0,700.0,690.0,700.0,164500
2024-06-13,636.6631469726562,685.0,700.0,675.0,700.0,341900
2024-06-14,632.0159912109375,680.0,690.0,680.0,690.0,109300
2024-06-19,590.19140625,635.0,685.0,630.0,680.0,650900
2024-06-20,599.4857788085938,645.0,650.0,620.0,640.0,731200
2024-06-21,618.074462890625,665.0,665.0,645.0,645.0,353700
2024-06-24,632.0159912109375,680.0,680.0,665.0,665.0,108600
2024-06-25,632.0159912109375,680.0,680.0,670.0,680.0,76400
2024-06-26,632.0159912109375,680.0,685.0,675.0,680.0,102800
2024-06-27,645.95751953125,695.0,705.0,680.0,685.0,164800
2024-06-28,659.8990478515625,710.0,710.0,695.0,695.0,124800
2024-07-01,669.193359375,720.0,720.0,705.0,715.0,190900
2024-07-02,673.840576171875,725.0,730.0,715.0,720.0,110000
2024-07-03,659.8990478515625,710.0,725.0,710.0,725.0,247300
2024-07-04,659.8990478515625,710.0,725.0,710.0,715.0,320100
2024-07-05,664.646484375,700.0,710.0,695.0,705.0,279500
2024-07-08,674.1414794921875,710.0,710.0,690.0,700.0,201500
2024-07-09,674.1414794921875,710.0,720.0,700.0,710.0,170600
2024-07-10,674.1414794921875,710.0,715.0,705.0,715.0,103100
2024-07-11,678.888916015625,715.0,720.0,710.0,710.0,206500
2024-07-12,678.888916015625,715.0,720.0,715.0,715.0,47100
2024-07-15,678.888916015625,715.0,720.0,705.0,720.0,202000
2024-07-16,674.1414794921875,710.0,715.0,705.0,715.0,169800
2024-07-17,674.1414794921875,710.0,715.0,705.0,710.0,75400
2024-07-18,678.888916015625,715.0,720.0,710.0,710.0,168400
2024-07-19,678.888916015625,715.0,720.0,710.0,720.0,343300
2024-07-22,669.3939819335938,705.0,720.0,700.0,715.0,412600
2024-07-23,678.888916015625,715.0,715.0,705.0,705.0,83200
2024-07-24,674.1414794921875,710.0,715.0,705.0,715.0,82300
2024-07-25,674.1414794921875,710.0,715.0,705.0,715.0,57400
2024-07-26,678.888916015625,715.0,715.0,705.0,710.0,53600
2024-07-29,674.1414794921875,710.0,715.0,705.0,715.0,62600
2024-07-30,674.1414794921875,710.0,715.0,710.0,710.0,28400
2024-07-31,664.646484375,700.0,715.0,700.0,715.0,197600
2024-08-01,664.646484375,700.0,710.0,680.0,700.0,444000
2024-08-02,674.1414794921875,710.0,710.0,695.0,700.0,141500
2024-08-05,669.3939819335938,705.0,720.0,700.0,710.0,592500
2024-08-06,678.888916015625,715.0,715.0,700.0,710.0,320900
2024-08-07,683.6364135742188,720.0,720.0,710.0,715.0,262100
2024-08-08,678.888916015625,715.0,720.0,710.0,720.0,262600
2024-08-09,678.888916015625,715.0,720.0,710.0,715.0,397100
2024-08-12,683.6364135742188,720.0,720.0,705.0,715.0,571100
2024-08-13,683.6364135742188,705.0,715.0,700.0,710.0,468300
2024-08-14,688.48486328125,710.0,715.0,700.0,705.0,62900
2024-08-15,688.48486328125,710.0,710.0,700.0,710.0,291900
2024-08-16,693.3333740234375,715.0,715.0,710.0,710.0,120700
2024-08-19,683.6364135742188,705.0,715.0,700.0,715.0,768200
2024-08-20,678.7879028320312,700.0,710.0,695.0,705.0,1985900
2024-08-21,678.7879028320312,700.0,705.0,695.0,700.0,810000
2024-08-22,669.0909423828125,690.0,700.0,680.0,700.0,1295100
2024-08-23,669.0909423828125,690.0,705.0,680.0,700.0,997000
2024-08-26,673.9393920898438,695.0,695.0,685.0,690.0,419300
2024-08-27,669.0909423828125,690.0,700.0,685.0,695.0,558900
2024-08-28,673.9393920898438,695.0,700.0,685.0,695.0,265000
2024-08-29,659.3939819335938,680.0,695.0,680.0,695.0,1336700
2024-08-30,664.242431640625,685.0,690.0,675.0,690.0,448500
2024-09-02,669.0909423828125,690.0,690.0,685.0,690.0,325800
2024-09-03,673.9393920898438,695.0,700.0,685.0,690.0,474300
2024-09-04,664.242431640625,685.0,695.0,680.0,695.0,487300
2024-09-05,669.0909423828125,690.0,695.0,680.0,690.0,378700
2024-09-06,669.0909423828125,690.0,695.0,685.0,690.0,94900
2024-09-09,664.242431640625,685.0,690.0,680.0,690.0,316300
2024-09-10,664.242431640625,685.0,690.0,680.0,685.0,196300
2024-09-11,659.3939819335938,680.0,685.0,675.0,685.0,701400
2024-09-12,659.3939819335938,680.0,685.0,670.0,680.0,533800
2024-09-13,654.5454711914062,675.0,680.0,670.0,680.0,536300
2024-09-17,659.3939819335938,680.0,680.0,675.0,680.0,498600
2024-09-18,659.3939819335938,680.0,680.0,675.0,675.0,472900
2024-09-19,659.3939819335938,680.0,685.0,670.0,680.0,531900
2024-09-20,654.5454711914062,675.0,680.0,670.0,680.0,465200
2024-09-23,664.242431640625,685.0,685.0,675.0,675.0,505000
2024-09-24,649.6969604492188,670.0,690.0,670.0,680.0,1306600
2024-09-25,654.5454711914062,675.0,680.0,665.0,675.0,1109800
2024-09-26,644.8485107421875,665.0,675.0,660.0,675.0,688600
2024-09-27,649.6969604492188,670.0,675.0,665.0,665.0,412200
2024-09-30,649.6969604492188,670.0,680.0,665.0,675.0,253700
2024-10-01,649.6969604492188,670.0,675.0,650.0,665.0,1137100
2024-10-02,644.8485107421875,665.0,670.0,660.0,670.0,261000
2024-10-03,644.8485107421875,665.0,665.0,660.0,665.0,361400
2024-10-04,644.8485107421875,665.0,665.0,655.0,665.0,180400
2024-10-07,644.8485107421875,665.0,670.0,655.0,665.0,413700
2024-10-08,640.0,660.0,665.0,655.0,665.0,548400
2024-10-09,640.0,660.0,665.0,655.0,660.0,365900
2024-10-10,640.0,660.0,660.0,655.0,660.0,297300
2024-10-11,640.0,660.0,660.0,655.0,660.0,344700
2024-10-14,640.0,660.0,660.0,650.0,660.0,285300
2024-10-15,635.1515502929688,655.0,660.0,650.0,660.0,619100
2024-10-16,635.1515502929688,655.0,655.0,650.0,655.0,160400
2024-10-17,625.45458984375,645.0,655.0,630.0,655.0,1193300
2024-10-18,615.757568359375,635.0,645.0,630.0,645.0,2024600
2024-10-21,615.757568359375,635.0,645.0,630.0,635.0,1313000
2024-10-22,615.757568359375,635.0,645.0,630.0,640.0,1090500
2024-10-23,615.757568359375,635.0,640.0,630.0,640.0,1395600
2024-10-24,620.6060791015625,640.0,640.0,635.0,635.0,362100
2024-10-25,615.757568359375,635.0,640.0,625.0,640.0,1146600
2024-10-28,615.757568359375,635.0,640.0,625.0,635.0,756500
2024-10-29,610.9091186523438,630.0,635.0,630.0,635.0,376400
2024-10-30,615.757568359375,635.0,635.0,630.0,630.0,185600
2024-10-31,635.1515502929688,655.0,665.0,630.0,635.0,1030400
2024-11-01,635.1515502929688,655.0,670.0,650.0,660.0,1996500
2024-11-04,640.0,660.0,670.0,655.0,655.0,3149500
2024-11-05,640.0,660.0,670.0,660.0,665.0,2276500
2024-11-06,635.1515502929688,655.0,665.0,655.0,665.0,933600
2024-11-07,635.1515502929688,655.0,660.0,650.0,655.0,632300
2024-11-08,640.0,660.0,660.0,650.0,660.0,1400900
2024-11-11,640.0,640.0,660.0,610.0,660.0,962200
2024-11-12,645.0,645.0,655.0,630.0,640.0,398100
2024-11-13,640.0,640.0,645.0,625.0,645.0,840600
2024-11-14,640.0,640.0,640.0,630.0,640.0,295800
2024-11-15,640.0,640.0,640.0,630.0,640.0,264800
2024-11-18,625.0,625.0,640.0,625.0,640.0,555400
2024-11-19,630.0,630.0,635.0,625.0,625.0,639500
2024-11-20,645.0,645.0,645.0,630.0,630.0,1954900
2024-11-21,640.0,640.0,650.0,635.0,645.0,389900
2024-11-22,640.0,640.0,640.0,635.0,640.0,235000
2024-11-25,630.0,630.0,640.0,630.0,640.0,833300
2024-11-26,635.0,635.0,640.0,630.0,630.0,198300
2024-11-28,635.0,635.0,640.0,630.0,635.0,305700
2024-11-29,625.0,625.0,640.0,625.0,635.0,462700
2024-12-02,625.0,625.0,640.0,625.0,635.0,425100
2024-12-03,630.0,630.0,635.0,625.0,635.0,318200
2024-12-04,635.0,635.0,635.0,630.0,635.0,413600
2024-12-05,635.0,635.0,640.0,625.0,635.0,270200
2024-12-06,630.0,630.0,640.0,630.0,640.0,288200
2024-12-09,635.0,635.0,640.0,630.0,630.0,423400
2024-12-10,630.0,630.0,645.0,630.0,635.0,301700
2024-12-11,630.0,630.0,635.0,630.0,635.0,410000
2024-12-12,635.0,635.0,640.0,630.0,640.0,196600
2024-12-13,635.0,635.0,635.0,625.0,635.0,276400
2024-12-16,630.0,630.0,635.0,625.0,635.0,223300
2024-12-17,630.0,630.0,635.0,625.0,635.0,239300
2024-12-18,630.0,630.0,635.0,625.0,630.0,296200
2024-12-19,625.0,625.0,630.0,615.0,630.0,598100
2024-12-20,625.0,625.0,635.0,620.0,630.0,244600
2024-12-23,620.0,620.0,625.0,615.0,625.0,184400
2024-12-24,625.0,625.0,625.0,620.0,625.0,109400
2024-12-27,625.0,625.0,630.0,615.0,630.0,241800
2024-12-30,625.0,625.0,630.0,620.0,625.0,115700
2025-01-02,625.0,625.0,625.0,620.0,625.0,229500
2025-01-03,625.0,625.0,630.0,620.0,625.0,142500
2025-01-06,620.0,620.0,625.0,615.0,625.0,365500
2025-01-07,620.0,620.0,625.0,620.0,625.0,609800
2025-01-08,620.0,620.0,625.0,620.0,625.0,152600
2025-01-09,620.0,620.0,625.0,615.0,620.0,332800
2025-01-10,620.0,620.0,625.0,615.0,625.0,217500
2025-01-13,615.0,615.0,620.0,610.0,620.0,230300
2025-01-14,615.0,615.0,620.0,615.0,615.0,84000
2025-01-15,615.0,615.0,620.0,610.0,615.0,272000
2025-01-16,615.0,615.0,620.0,610.0,620.0,342600
2025-01-17,615.0,615.0,620.0,615.0,615.0,268800
2025-01-20,620.0,620.0,620.0,610.0,620.0,319800
2025-01-21,615.0,615.0,620.0,615.0,620.0,100400
2025-01-22,615.0,615.0,620.0,615.0,620.0,243400
2025-01-23,620.0,620.0,620.0,615.0,620.0,359000
2025-01-24,615.0,615.0,620.0,610.0,620.0,333900
2025-01-30,615.0,615.0,620.0,610.0,615.0,182500
2025-01-31,615.0,615.0,620.0,610.0,620.0,154500
2025-02-03,615.0,615.0,620.0,605.0,615.0,257800
2025-02-04,620.0,620.0,620.0,610.0,615.0,371100
2025-02-05,615.0,615.0,620.0,610.0,620.0,140500
2025-02-06,610.0,610.0,615.0,600.0,615.0,507900
2025-02-07,600.0,600.0,615.0,600.0,610.0,479600
2025-02-10,600.0,600.0,600.0,590.0,600.0,282900
2025-02-11,595.0,595.0,605.0,590.0,600.0,156100
2025-02-12,600.0,600.0,600.0,590.0,595.0,88200
2025-02-13,595.0,595.0,600.0,590.0,600.0,68300
2025-02-14,595.0,595.0,600.0,590.0,595.0,124700
2025-02-17,595.0,595.0,595.0,590.0,595.0,213000
2025-02-18,595.0,595.0,600.0,590.0,595.0,289700
2025-02-19,590.0,590.0,600.0,590.0,595.0,179300
2025-02-20,585.0,585.0,595.0,580.0,590.0,210000
2025-02-21,580.0,580.0,585.0,575.0,585.0,390200
2025-02-24,575.0,575.0,585.0,575.0,585.0,196300
2025-02-25,565.0,565.0,575.0,565.0,575.0,291500
2025-02-26,565.0,565.0,575.0,550.0,565.0,736700
2025-02-27,560.0,560.0,575.0,555.0,565.0,184200
2025-02-28,540.0,540.0,560.0,530.0,560.0,415600
2025-03-03,550.0,550.0,560.0,540.0,540.0,443600
2025-03-04,555.0,555.0,560.0,555.0,560.0,384400
2025-03-05,570.0,570.0,580.0,555.0,555.0,220800
2025-03-06,585.0,585.0,585.0,575.0,580.0,644100
2025-03-07,600.0,600.0,615.0,585.0,595.0,907200
2025-03-10,595.0,595.0,610.0,580.0,600.0,697900
2025-03-11,595.0,595.0,600.0,590.0,595.0,445900
2025-03-12,740.0,740.0,740.0,595.0,595.0,21296600
2025-03-13,705.0,705.0,925.0,665.0,815.0,31050700
2025-03-14,780.0,780.0,780.0,665.0,710.0,15380000
2025-03-17,800.0,800.0,845.0,760.0,805.0,9278500
2025-03-18,735.0,735.0,810.0,610.0,810.0,16127400
2025-03-19,725.0,725.0,785.0,715.0,750.0,5203000
2025-03-20,870.0,870.0,905.0,750.0,755.0,85077000
2025-03-21,795.0,795.0,900.0,775.0,880.0,35715200
2025-03-24,685.0,685.0,800.0,660.0,800.0,16075900
2025-03-25,705.0,705.0,715.0,665.0,685.0,5495700
2025-03-26,700.0,700.0,725.0,695.0,710.0,4425400
2025-03-27,715.0,715.0,780.0,695.0,705.0,6152400
2025-04-08,620.0,620.0,655.0,620.0,635.0,4768200
2025-04-09,630.0,630.0,650.0,605.0,620.0,2007500
2025-04-10,690.0,690.0,720.0,640.0,655.0,3519400
2025-04-11,690.0,690.0,715.0,665.0,680.0,2441600
2025-04-14,730.0,730.0,735.0,690.0,690.0,10392700
2025-04-15,720.0,720.0,740.0,705.0,730.0,1510500
2025-04-16,705.0,705.0,730.0,695.0,720.0,2739100
2025-04-17,690.0,690.0,710.0,690.0,705.0,891300
2025-04-21,680.0,680.0,700.0,670.0,690.0,2944200
2025-04-22,690.0,690.0,710.0,680.0,680.0,1113600
2025-04-23,690.0,690.0,705.0,690.0,690.0,2163500
2025-04-24,690.0,690.0,700.0,680.0,700.0,1394500
2025-04-25,695.0,695.0,710.0,680.0,690.0,1454300
2025-04-28,685.0,685.0,705.0,670.0,695.0,10950700
2025-04-29,685.0,685.0,695.0,680.0,685.0,1642900
2025-04-30,675.0,675.0,695.0,665.0,685.0,6582300
2025-05-02,700.0,700.0,705.0,645.0,655.0,8088700
2025-05-05,700.0,700.0,710.0,690.0,710.0,6793800
2025-05-06,690.0,690.0,700.0,680.0,700.0,1041900
2025-05-07,675.0,675.0,695.0,665.0,685.0,4010600
2025-05-08,670.0,670.0,685.0,665.0,680.0,1498600
2025-05-09,670.0,670.0,675.0,660.0,670.0,1345400
2025-05-14,675.0,675.0,685.0,665.0,670.0,2304200
2025-05-15,655.0,655.0,680.0,655.0,675.0,4809000
2025-05-16,655.0,655.0,665.0,650.0,660.0,2639200
2025-05-19,660.0,660.0,665.0,650.0,660.0,2816300
2025-05-20,640.0,640.0,670.0,630.0,660.0,9816500
2025-05-21,640.0,640.0,650.0,635.0,640.0,1414300
2025-05-22,620.0,620.0,645.0,620.0,645.0,2539200
2025-05-23,615.0,615.0,625.0,615.0,620.0,925800
2025-05-26,615.0,615.0,630.0,605.0,620.0,2302300
2025-05-27,640.0,640.0,650.0,620.0,620.0,2063300
2025-05-28,635.0,635.0,645.0,630.0,640.0,717900
2025-06-02,635.0,635.0,650.0,620.0,635.0,1274500
2025-06-03,630.0,630.0,635.0,615.0,635.0,867400
2025-06-04,630.0,630.0,635.0,615.0,625.0,915500
2025-06-05,630.0,630.0,635.0,625.0,625.0,1741900
2025-06-10,650.0,650.0,660.0,625.0,630.0,3119800
2025-06-11,630.0,630.0,660.0,620.0,650.0,3265100
2025-06-12,625.0,625.0,645.0,615.0,630.0,4185500
2025-06-13,690.0,690.0,710.0,620.0,625.0,5014500
2025-06-16,635.0,635.0,685.0,635.0,685.0,5088500
2025-06-17,635.0,635.0,645.0,630.0,640.0,2406100
2025-06-18,635.0,635.0,645.0,630.0,635.0,807200
2025-06-19,640.0,640.0,650.0,620.0,635.0,4659700
2025-06-20,635.0,635.0,640.0,625.0,635.0,1245400
2025-06-23,625.0,625.0,630.0,615.0,620.0,1784400
2025-06-24,630.0,630.0,630.0,620.0,625.0,1245200
2025-06-25,625.0,625.0,630.0,620.0,630.0,954900
2025-06-26,635.0,635.0,635.0,620.0,625.0,1217400
2025-06-30,635.0,635.0,640.0,625.0,640.0,533000
2025-07-01,640.0,640.0,645.0,625.0,635.0,1012800
2025-07-02,685.0,685.0,695.0,635.0,640.0,7409400
2025-07-03,690.0,690.0,690.0,660.0,685.0,2116700
2025-07-04,685.0,685.0,690.0,665.0,690.0,791500
2025-07-07,675.0,675.0,730.0,660.0,680.0,3720900
2025-07-08,665.0,665.0,690.0,660.0,675.0,1924700
2025-07-09,715.0,715.0,725.0,665.0,665.0,5282400
2025-07-10,715.0,715.0,720.0,695.0,715.0,1835900
2025-07-11,710.0,710.0,720.0,705.0,715.0,799700
2025-07-14,710.0,710.0,715.0,670.0,710.0,4490500
2025-07-15,705.0,705.0,715.0,685.0,700.0,1089000
2025-07-16,725.0,725.0,755.0,705.0,705.0,5329400
2025-07-17,850.0,850.0,855.0,740.0,740.0,14991600
2025-07-18,975.0,975.0,1035.0,865.0,865.0,25833300
2025-07-21,1100.0,1100.0,1100.0,990.0,995.0,16191100
2025-07-22,1200.0,1200.0,1200.0,1070.0,1115.0,14819600
2025-07-23,1185.0,1185.0,1305.0,1140.0,1220.0,14081300
2025-07-24,1095.0,1095.0,1200.0,1095.0,1180.0,4356700
2025-07-25,1075.0,1075.0,1105.0,1000.0,1100.0,5027900
2025-07-28,1070.0,1070.0,1150.0,1055.0,1075.0,3007400
2025-07-29,1050.0,1050.0,1110.0,1030.0,1075.0,5715800
2025-07-30,1300.0,1300.0,1300.0,1040.0,1050.0,27780500
2025-07-31,1150.0,1150.0,1320.0,1135.0,1300.0,10005900
2025-08-01,1190.0,1190.0,1230.0,1160.0,1200.0,3479000
2025-08-04,1150.0,1150.0,1200.0,1100.0,1185.0,3212100
2025-08-05,1140.0,1140.0,1170.0,1110.0,1165.0,1592500
2025-08-06,1160.0,1160.0,1200.0,1115.0,1140.0,3204600
2025-08-07,1105.0,1105.0,1160.0,1100.0,1160.0,2747800
2025-08-08,1075.0,1075.0,1105.0,1035.0,1105.0,2242600
2025-08-11,1150.0,1150.0,1210.0,1110.0,1160.0,6690600
2025-08-12,1180.0,1180.0,1200.0,1125.0,1150.0,2687800
2025-08-13,1135.0,1135.0,1285.0,1090.0,1195.0,8017900
2025-08-14,1120.0,1120.0,1155.0,1095.0,1135.0,2650200
2025-08-15,1075.0,1075.0,1140.0,1075.0,1125.0,2581400
2025-08-19,1080.0,1080.0,1110.0,1045.0,1070.0,3427700
2025-08-20,1170.0,1170.0,1300.0,1060.0,1090.0,16434400
2025-08-21,1110.0,1110.0,1215.0,1110.0,1180.0,8406100
2025-08-22,1120.0,1120.0,1165.0,1110.0,1130.0,2970500
2025-08-25,1135.0,1135.0,1170.0,1085.0,1120.0,4869900
2025-08-26,1285.0,1285.0,1400.0,1100.0,1140.0,45968000
2025-08-27,1400.0,1400.0,1440.0,1255.0,1295.0,30950500
2025-08-28,1750.0,1750.0,1750.0,1430.0,1465.0,47854900
2025-08-29,1880.0,1880.0,2090.0,1740.0,1795.0,64644700
2025-09-01,1825.0,1825.0,1990.0,1650.0,1715.0,29426400
2025-09-02,1870.0,1870.0,1945.0,1815.0,1940.0,13181700
2025-09-03,1780.0,1780.0,1890.0,1780.0,1880.0,10342300
2025-09-04,1680.0,1680.0,1800.0,1635.0,1800.0,11172500
2025-09-08,1685.0,1685.0,1795.0,1645.0,1680.0,7807600
2025-09-09,1780.0,1780.0,1850.0,1680.0,1680.0,9113100
2025-09-10,1880.0,1880.0,1950.0,1735.0,1775.0,12538300
2025-09-11,1855.0,1855.0,1930.0,1815.0,1880.0,12506500
2025-09-12,1810.0,1810.0,1960.0,1750.0,1880.0,8835600
2025-09-15,1800.0,1800.0,1850.0,1785.0,1850.0,3349600
2025-09-16,1940.0,1940.0,1960.0,1775.0,1820.0,11716800
2025-09-17,1875.0,1875.0,1945.0,1855.0,1940.0,6868000
2025-09-18,1835.0,1835.0,1890.0,1835.0,1875.0,4010500
2025-09-19,2260.0,2260.0,2290.0,1840.0,1840.0,79604900
2025-09-22,2260.0,2260.0,2260.0,2260.0,2260.0,0
